19418_3,"I think of all the parents, children, siblings, and the young and the old.",People died and still continue to.,Nan
23436_1,We need to know their view point.,We need to know their part of the story.,Nan
40803_1,This is why communication is important.,Individuals can understand that not everyone is a stereotype.,so
22555_1,Normal civilians are trying to carry out their everyday lives.,It is really devastating to see the transition Afghanistan has gone through because of the war.,and
16136_2,In the classrooms.,Everyone will be able to empathizes with other people.,because
42394_1,I mentioned something similar in my discussion group.,Every time you have a stance on an argument there is always one almost identical on the other side to fire back.,Nan
30914_2,Some people will interpret the scriptures differently than others.,Have arguments about who is correct.,and
7529_2,They hear her strong accent.,She speaks Spanish.,and
36766_3,People come from different cultures. ,It might be different from theirs. ,and
31570_1,Bosim said that he lost many friends.,he was forced to leave Mosul.,because
38963_1,I don't think that higher officials of our government understand the responsibility that they need to uphold.,the impact that they have on the future.,and
35747_3,there would be massive uproars.,"iots in the streets, but its okay, its something we're familiar with, we are not practicing Christians.",and
22611_1,He said that his parents are well off and he doesnt suffer from racial supremacy.,Solving racism isnt a problem that he feels he needs to urgently fix.,so
33548_2,I think it is really beautiful how much love he has for his son.,After all the tragedy the two of them faced.,and
28825_1,In his video he states that the drive is what keeps him going.,Is his people's society.,and
33220_3,Basim Razzo goes to the mall.,Basim Razzo has a beautiful family.,and
23098_1,He was busy.,"When he finally did accept it, he got the information he needed.",and
26555_1,You pointing your finger at a person.,Your religion has decided that a particular sin is especially bad.,because
11148_1,"To me, there is very little for us to be proud of in this country.",The exception is our music and film industries.,Nan
22303_1,I really admire what he is doing.,It shows what humanity is really supposed to be about.,because
38647_4,"They had no more internet, no TV.","worst of all, they're forced to close down their shops 5 times a day for prayer.",and
36813_1,When Basim explained that he realized that him being angry was only hurting himself.,That was not what God had intended when he saved him.,and
25203_1,War is made up of individuals that fight in it.,It is made up of individuals that live it every day.,and
21432_1,The teachers would say things like you cannot say the word divine.,The teachers say that Jesus is the only thing thats divine.,Nan
27478_1,I am saddened as a Christian,the Bible is interpret in a way that allows for killing and destruction,so
30411_2,Her sister was restricted to attend school.,Her sister faced insane amounts of obstacles.,and
7533_1,I think this class is so great.,It points out things that we do but just don't say.,because
28880_1,The CSL is unconstitutional.,It should not be brought to the United States.,and
40837_5,It is now something that exists close to population centers. ,turning war from something far from the minds of regular people to something that is uncomfortably close for many.,and
33561_2,You should definitely try to understand them. ,You should not be ignorant to what is happening outside of your own country. ,and
42067_4,Something similar happened to me.,I would label the whole country to be at fault.,because
22286_1,I think that a lot of Americans don't know about the Afghani culture.,Things work there.,and
24186_1,The personal agenda in this case is the homophobia that occurs in American society.,Christians make a claim against gay rights citing their faith.,and
